score,distance_0,distance_1,distance_2,distance_3,distance_4
0.011076307835737815,3.2013333333333334,2.8726249999999998,1.5006249999999999,2.0008333333333335,1.5006249999999999
0.017887651992590722,4.03025,4.498302083333333,2.8726249999999998,3.6050729166666664,2.8726249999999998
0.019660620513120227,4.71625,3.7765729166666664,3.7765729166666664,3.6050729166666664,3.7765729166666664
0.0330435786542446,7.228010416666667,6.18471875,6.652770833333333,6.3240625,6.652770833333333
0.03111569192877847,6.3454999999999995,7.088666666666667,5.6773645833333335,6.3240625,5.6773645833333335
0.04785100406400401,9.500385416666667,10.211395833333333,9.0680625,10.00059375,9.0680625
0.07547703177333329,17.035666666666668,16.13171875,15.041979166666666,14.141604166666665,13.048291666666666
0.0498222677085557,9.811229166666667,10.7830625,9.393197916666667,10.4400625,9.393197916666667
0.05374638474155821,11.411895833333332,10.211395833333333,11.058177083333334,10.00059375,11.058177083333334
0.05046839036478749,10.111354166666667,10.500802083333333,9.707614583333333,10.4400625,9.707614583333333
0.07565931647936114,13.048291666666666,14.152322916666666,15.041979166666666,16.124572916666665,17.035666666666668
0.07495291870961727,11.67271875,10.7830625,11.058177083333334,10.4400625,11.058177083333334
0.05604727599085569,11.926395833333332,10.500802083333333,11.586968749999999,10.4400625,11.586968749999999
0.22791145294434584,19.24015625,18.87571875,18.60775,18.000354166666664,17.3858125
0.12048140401661775,13.276958333333333,14.152322916666666,15.238489583333333,16.124572916666665,17.035666666666668
